"","Season","School","coach_factor","Conference","Coach","TeamID","player_factor","total_factor"
"3340",2014,"North Dakota",1.60037564771326,"Big Sky","Brian Jones",1315,15.712,17.3123756477133
"3341",2020,"Louisiana-Monroe",5.63566499545963,"Sun Belt","Keith Richard",1419,11.675,17.3106649954596
"3342",2025,"Samford",2.06163132281951,"Southern","Bucky McMillan",1359,15.247,17.3086313228195
"3343",2016,"Tennessee Tech",1.64775856394029,"OVC","Steve Payne",1399,15.658,17.3057585639403
"3344",2024,"Charlotte",0.398975687387284,"AAC","Aaron Fearne",1150,16.905,17.3039756873873
"3345",2013,"Florida International",0.3805643093321,"Sun Belt","Richard Pitino",1198,16.921,17.3015643093321
"3346",2024,"Saint Louis",8.81480830146277,"A-10","Travis Ford",1387,8.484,17.2988083014628
"3347",2011,"Furman",1.74848749395732,"Southern","Jeff Jackson",1202,15.544,17.2924874939573
"3348",2019,"Louisiana Tech",1.72472292986217,"CUSA","Eric Konkol",1256,15.567,17.2917229298622
"3349",2019,"Southeastern Louisiana",1.58339131684361,"Southland","Jay Ladner",1368,15.708,17.2913913168436
"3350",2023,"San Diego",5.15363618911885,"WCC","Steve Lavin",1360,12.134,17.2876361891189
"3351",2020,"North Carolina A&T",1.04178077869594,"MEAC","Jay Joyner",1299,16.239,17.2807807786959
"3352",2014,"Cal Poly",1.60058808903589,"Big West","Joe Callero",1142,15.674,17.2745880890359
"3353",2012,"Morgan State",3.6124696607608,"MEAC","Todd Bozeman",1288,13.66,17.2724696607608
"3354",2018,"Tennessee Tech",2.28940347571876,"OVC","Steve Payne",1399,14.981,17.2704034757188
"3355",2016,"Auburn",5.34287315561543,"SEC","Bruce Pearl",1120,11.915,17.2578731556154
"3356",2018,"Hawaii",1.29046075638431,"Big West","Eran Ganot",1218,15.952,17.2424607563843
"3357",2026,"TCU",10.941672426716,"Big 12","Jamie Dixon",1395,6.299,17.240672426716
"3358",2010,"St. John's (NY)",1.68425231079566,"Big East","Norm Roberts",1385,15.555,17.2392523107957
"3359",2024,"Furman",3.24149627637231,"Southern","Bob Richey",1202,13.995,17.2364962763723
"3360",2014,"Mount St. Mary's",0.708359911184591,"NEC","Jamion Christian",1291,16.522,17.2303599111846
"3361",2010,"South Alabama",5.65144002472309,"Sun Belt","Ronnie Arrow",1375,11.577,17.2284400247231
"3362",2016,"UC-Davis",4.5309679917728,"Big West","Jim Les",1413,12.684,17.2149679917728
"3363",2020,"Loyola (MD)",0.537801602672018,"Patriot","Tavaras Hardy",1259,16.677,17.214801602672
"3364",2022,"Louisiana-Monroe",6.05261332801784,"Sun Belt","Keith Richard",1419,11.153,17.2056133280178
"3365",2020,"Denver",0.956133471077671,"Summit","Rodney Billups",1176,16.244,17.2001334710777
"3366",2022,"Hawaii",2.43607808191017,"Big West","Eran Ganot",1218,14.753,17.1890780819102
"3367",2022,"St. Peter's",1.33404751993236,"MAAC","Shaheen Holloway",1389,15.848,17.1820475199324
"3368",2015,"Akron",5.66292423594659,"MAC","Keith Dambrot",1103,11.517,17.1799242359466
"3369",2012,"Texas State",1.66526868830258,"Southland","Doug Davalos",1402,15.507,17.1722686883026
"3370",2016,"Penn State",2.36993026029766,"Big Ten","Patrick Chambers",1336,14.802,17.1719302602977
"3371",2013,"UT Arlington",2.53850861218163,"WAC","Scott Cross",1426,14.616,17.1545086121816
"3372",2017,"LIU",1.60411827455595,"NEC","Jack Perri",1254,15.549,17.153118274556
"3373",2017,"Rider",1.76727035560249,"MAAC","Kevin Baggett",1351,15.378,17.1452703556025
"3374",2019,"Montana State",1.3538633587164,"Big Sky","Brian Fish",1286,15.791,17.1448633587164
"3375",2024,"Monmouth",4.30758208468701,"CAA","King Rice",1284,12.837,17.144582084687
"3376",2018,"North Carolina Central",3.55552195578739,"MEAC","LeVelle Moton",1300,13.589,17.1445219557874
"3377",2019,"Ohio",4.46904016750898,"MAC","Saul Phillips",1325,12.669,17.138040167509
"3378",2013,"Columbia",0.869640029497277,"Ivy","Kyle Smith",1162,16.262,17.1316400294973
"3379",2010,"San Jose State",1.05735764510639,"WAC","George Nessman",1363,16.073,17.1303576451064
"3380",2024,"New Hampshire",3.01855787457101,"AmEast","Nathan Davis",1306,14.111,17.129557874571
"3381",2020,"Abilene Christian",2.29313423455275,"Southland","Joe Golding",1101,14.834,17.1271342345527
"3382",2020,"Eastern Michigan",3.32858924303591,"MAC","Rob Murphy",1185,13.795,17.1235892430359
"3383",2018,"St. Peter's",3.18196324171876,"MAAC","John Dunne",1389,13.941,17.1229632417188
"3384",2017,"Oregon State",4.12836209039712,"Pac-12","Wayne Tinkle",1333,12.985,17.1133620903971
"3385",2025,"Stephen F. Austin",3.17750940978103,"Southland","Tony Jasick",1372,13.935,17.112509409781
"3386",2025,"Tulsa",3.88233640118291,"AAC","Eric Konkol",1409,13.225,17.1073364011829
"3387",2024,"Bowling Green",3.05367209843156,"MAC","Todd Simon",1132,14.042,17.0956720984316
"3388",2010,"St. Joseph's",6.01010518730807,"A-10","Phil Martelli",1386,11.082,17.0921051873081
"3389",2015,"Portland",2.66192450205043,"WCC","Eric Reveno",1339,14.428,17.0899245020504
"3390",2010,"Jacksonville State",3.92973960094763,"OVC","James Green",1240,13.157,17.0867396009476
"3391",2012,"Boise State",0.73032472654806,"MWC","Leon Rice",1129,16.351,17.0813247265481
"3392",2014,"Lehigh",2.67940126922637,"Patriot","Brett Reed",1250,14.401,17.0804012692264
"3393",2020,"Charleston Southern",4.3018505986172,"Big South","Barclay Radebaugh",1149,12.778,17.0798505986172
"3394",2014,"Nicholls State",2.30994729201049,"Southland","J.P. Piper",1311,14.769,17.0789472920105
"3395",2019,"Omaha",2.2078599789047,"Summit","Derrin Hansen",1303,14.87,17.0778599789047
"3396",2015,"East Carolina",6.19673886513278,"AAC","Jeff Lebo",1187,10.879,17.0757388651328
"3397",2023,"Merrimack",1.26753514885648,"NEC","Joe Gallo",1467,15.807,17.0745351488565
"3398",2024,"Rutgers",6.73728496854888,"Big Ten","Steve Pikiell",1353,10.337,17.0742849685489
"3399",2024,"UC-San Diego",1.06546076147341,"Big West","Eric Olen",1471,16.005,17.0704607614734
"3400",2010,"Marshall",1.14478961429173,"CUSA","Donnie Jones",1267,15.921,17.0657896142917
"3401",2011,"Lafayette",4.67966675551142,"Patriot","Fran O'Hanlon",1248,12.374,17.0536667555114
"3402",2016,"UNLV",0.185971020317319,"MWC","Todd Simon",1424,16.857,17.0429710203173
"3403",2015,"Dartmouth",4.53788209313831,"Ivy","Paul Cormier",1171,12.5,17.0378820931383
"3404",2021,"Stony Brook",2.97524361053137,"AmEast","Geno Ford",1392,14.062,17.0372436105314
"3405",2013,"Norfolk State",2.06061329131713,"MEAC","Anthony Evans",1313,14.967,17.0276132913171
"3406",2018,"Howard",2.66238446560571,"MEAC","Kevin Nickelberry",1224,14.361,17.0233844656057
"3407",2025,"Seattle",1.66389860604622,"WAC","Chris Victor",1370,15.358,17.0218986060462
"3408",2011,"Rider",2.20687385178228,"MAAC","Tommy Dempsey",1351,14.812,17.0188738517823
"3409",2010,"UC-Irvine",4.09201945667155,"Big West","Pat Douglass",1414,12.915,17.0070194566716
"3410",2012,"Cornell",0.45435088438538,"Ivy","Bill Courtney",1165,16.551,17.0053508843854
"3411",2021,"Tennessee Tech",3.39063392351587,"OVC","John Pelphrey",1399,13.603,16.9936339235159
"3412",2021,"Army",1.3749764862335,"Patriot","Jimmy Allen",1119,15.618,16.9929764862335
"3413",2023,"Lehigh",5.44899729013677,"Patriot","Brett Reed",1250,11.532,16.9809972901368
"3414",2020,"Jacksonville State",3.51071720725918,"OVC","Ray Harper",1240,13.455,16.9657172072592
"3415",2012,"Furman",2.05929781964584,"Southern","Jeff Jackson",1202,14.897,16.9562978196458
"3416",2014,"Pepperdine",0.83544423568144,"WCC","Marty Wilson",1337,16.118,16.9534442356814
"3417",2018,"UMass-Lowell",1.16373860839542,"AmEast","Pat Duquette",1262,15.789,16.9527386083954
"3418",2014,"Purdue",4.48960749526689,"Big Ten","Matt Painter",1345,12.46,16.9496074952669
"3419",2019,"UC-Davis",5.69840357275072,"Big West","Jim Les",1413,11.25,16.9484035727507
"3420",2025,"Boston College",3.90822258736059,"ACC","Earl Grant",1130,13.04,16.9482225873606
"3421",2017,"UC-Irvine",2.89073900929589,"Big West","Russ Turner",1414,14.055,16.9457390092959
"3422",2019,"Cal State Bakersfield",6.6953098555234,"WAC","Rod Barnes",1167,10.25,16.9453098555234
"3423",2018,"New Mexico",0.983484186501141,"MWC","Paul Weir",1307,15.956,16.9394841865011
"3424",2021,"Eastern Illinois",2.59407269271952,"OVC","Jay Spoonhour",1183,14.342,16.9360726927195
"3425",2019,"Oklahoma State",0.685436172355145,"Big 12","Michael Boynton",1329,16.25,16.9354361723551
"3426",2010,"Long Beach State",4.32301925300858,"Big West","Dan Monson",1253,12.603,16.9260192530086
"3427",2024,"Stony Brook",3.99859715149425,"CAA","Geno Ford",1392,12.927,16.9255971514943
"3428",2024,"Navy",8.31897049675235,"Patriot","Ed DeChellis",1298,8.606,16.9249704967524
"3429",2019,"LIU",3.93169745922681,"NEC","Derek Kellogg",1254,12.992,16.9236974592268
"3430",2012,"Elon",0.789098722744395,"Southern","Matt Matheny",1189,16.134,16.9230987227444
"3431",2023,"UMass-Lowell",2.82894600552638,"AmEast","Pat Duquette",1262,14.093,16.9219460055264
"3432",2012,"Samford",4.76357422824477,"Southern","Jimmy Tillette",1359,12.157,16.9205742282448
"3433",2016,"Hampton",2.49738085530287,"MEAC","Edward Joyner Jr",1214,14.419,16.9163808553029
"3434",2014,"UAB",0.7037039929819,"CUSA","Jerod Haase",1412,16.212,16.9157039929819
"3435",2011,"Liberty",2.85023219610156,"Big South","Dale Layer",1251,14.062,16.9122321961016
"3436",2011,"Loyola (IL)",2.26842426771558,"Horizon","Jim Whitesell",1260,14.64,16.9084242677156
"3437",2022,"Loyola Marymount",0.493475811131411,"WCC","Stan Johnson",1258,16.414,16.9074758111314
"3438",2011,"Stanford",1.01807713610119,"Pac-10","Johnny Dawkins Jr",1390,15.883,16.9010771361012
"3439",2015,"Creighton",5.61400724096494,"Big East","Greg McDermott",1166,11.277,16.8910072409649
"3440",2025,"NC State",4.63395168413437,"ACC","Kevin Keatts",1301,12.249,16.8829516841344
"3441",2022,"Merrimack",0.888848367377414,"NEC","Joe Gallo",1467,15.992,16.8808483673774
"3442",2015,"Southern Illinois",5.09153249451423,"MVC","Barry Hinson",1356,11.783,16.8745324945142
"3443",2013,"Troy",6.05277817708728,"Sun Belt","Don Maestri",1407,10.812,16.8647781770873
"3444",2015,"Tulane",2.68335221727635,"AAC","Ed Conroy",1408,14.178,16.8613522172764
"3445",2013,"Liberty",3.45498181471176,"Big South","Dale Layer",1251,13.404,16.8589818147118
"3446",2014,"Charlotte",1.26729616113606,"CUSA","Alan Major",1150,15.575,16.8422961611361
"3447",2018,"Arkansas-Pine Bluff",2.47571435335079,"SWAC","George Ivory",1115,14.36,16.8357143533508
"3448",2011,"Arkansas State",6.82187310512384,"Sun Belt","John Brady",1117,10.009,16.8308731051238
"3449",2019,"North Texas",1.26807127049531,"CUSA","Grant McCasland",1317,15.553,16.8210712704953
"3450",2022,"George Washington",3.05746141297445,"A-10","Jamion Christian",1203,13.75,16.8074614129744
"3451",2010,"Drexel",4.88835640773559,"CAA","Bruiser Flint",1180,11.918,16.8063564077356
"3452",2013,"Chattanooga",3.01481972060936,"Southern","John Shulman",1151,13.789,16.8038197206094
"3453",2021,"UT Arlington",0.910744501434432,"Sun Belt","Chris Ogden",1426,15.892,16.8027445014344
"3454",2020,"Milwaukee",0.768735260397022,"Horizon","Pat Baldwin",1454,16.028,16.796735260397
"3455",2017,"UMass-Lowell",0.914354537857807,"AmEast","Pat Duquette",1262,15.881,16.7953545378578
"3456",2019,"Alabama",1.55974071959907,"SEC","Avery Johnson",1104,15.231,16.7907407195991
"3457",2019,"Texas A&M-Corpus Christi",7.11510852777076,"Southland","Willis Wilson",1394,9.668,16.7831085277708
"3458",2019,"Butler",0.996521798645399,"Big East","LaVall Jordan",1139,15.785,16.7815217986454
"3459",2019,"Stony Brook",1.14523433590281,"AmEast","Jeff Boals",1392,15.634,16.7792343359028
"3460",2010,"Oregon",6.75773266379558,"Pac-10","Ernie Kent",1332,10.009,16.7667326637956
"3461",2022,"Manhattan",3.36920353844865,"MAAC","Steve Masiello",1264,13.396,16.7652035384486
"3462",2014,"UC-Irvine",1.44109894762402,"Big West","Russ Turner",1414,15.323,16.764098947624
"3463",2021,"UNC Asheville",0.602986426198352,"Big South","Mike Morrell",1421,16.161,16.7639864261984
"3464",2026,"Creighton",10.6882656097341,"Big East","Greg McDermott",1166,6.071,16.7592656097341
"3465",2012,"Army",0.768014996777795,"Patriot","Zach Spiker",1119,15.989,16.7570149967778
"3466",2018,"Columbia",2.70250965770783,"Ivy","Jim Engles",1162,14.047,16.7495096577078
"3467",2017,"Norfolk State",1.51621422322211,"MEAC","Robert Jones",1313,15.225,16.7412142232221
"3468",2018,"Manhattan",2.41234503293072,"MAAC","Steve Masiello",1264,14.325,16.7373450329307
"3469",2017,"Bryant",4.43138800674704,"NEC","Tim O'Shea",1136,12.303,16.734388006747
"3470",2010,"East Carolina",7.13063653346089,"CUSA","Mack McCarthy",1187,9.599,16.7296365334609
"3471",2023,"Richmond",0.0390642861836171,"A-10","Peter Thomas",1350,16.677,16.7160642861836
"3472",2022,"Florida A&M",2.86915138564286,"SWAC","Robert McCullum",1197,13.843,16.7121513856429
"3473",2019,"Canisius",5.2358089424757,"MAAC","Reggie Witherspoon",1145,11.467,16.7028089424757
"3474",2015,"Vermont",1.8091059339337,"AmEast","John Becker",1436,14.892,16.7011059339337
"3475",2026,"Colorado",8.00825901100429,"Big 12","Tad Boyle",1160,8.691,16.6992590110043
"3476",2026,"Washington",2.86973005833152,"Big Ten","Danny Sprinkle",1449,13.826,16.6957300583315
"3477",2024,"Missouri State",3.38993052261307,"MVC","Dana Ford",1283,13.299,16.6889305226131
"3478",2020,"Stetson",3.55836328813679,"A-Sun","Donnie Jones",1391,13.128,16.6863632881368
"3479",2019,"Missouri State",1.5180230797633,"MVC","Dana Ford",1283,15.166,16.6840230797633
"3480",2024,"Hawaii",3.30458037591967,"Big West","Eran Ganot",1218,13.379,16.6835803759197
"3481",2025,"Miami (OH)",2.54041124853315,"MAC","Travis Steele",1275,14.137,16.6774112485332
"3482",2024,"Northern Kentucky",5.57515912434481,"Horizon","Darrin Horn",1297,11.095,16.6701591243448
"3483",2015,"Seattle",1.64219337133364,"WAC","Cameron Dollar",1370,15.023,16.6651933713336
"3484",2014,"Chattanooga",0.374649897014799,"Southern","Will Wade",1151,16.289,16.6636498970148
"3485",2019,"Drake",0.505663303749227,"MVC","Darian DeVries",1179,16.156,16.6616633037492
"3486",2023,"Grambling",2.06562090025548,"SWAC","Donte Jackson",1212,14.596,16.6616209002555
"3487",2023,"Kansas City",5.34450978761685,"Summit","Marvin Menzies",1282,11.313,16.6575097876168
"3488",2013,"Brown",0.272751236342677,"Ivy","Mike Martin",1135,16.382,16.6547512363427
"3489",2021,"St. Joseph's",2.14087764820597,"A-10","Billy Lange",1386,14.505,16.645877648206
"3490",2017,"Stony Brook",0.374320939787929,"AmEast","Jeff Boals",1392,16.268,16.6423209397879
"3491",2019,"Grand Canyon",2.56051473766008,"WAC","Dan Majerle",1213,14.08,16.6405147376601
"3492",2016,"LIU",1.18465442293001,"NEC","Jack Perri",1254,15.455,16.63965442293
"3493",2012,"Hampton",1.03524303724397,"MEAC","Edward Joyner Jr",1214,15.602,16.637243037244
"3494",2022,"Cal State Bakersfield",7.44285508552313,"Big West","Rod Barnes",1167,9.191,16.6338550855231
"3495",2024,"Little Rock",1.70839534203664,"OVC","Darrell Walker",1114,14.923,16.6313953420366
"3496",2016,"Southern",2.06128101702993,"SWAC","Roman Banks",1380,14.565,16.6262810170299
"3497",2024,"Canisius",6.36252282542743,"MAAC","Reggie Witherspoon",1145,10.263,16.6255228254274
"3498",2014,"Radford",0.85316215177759,"Big South","Mike Jones",1347,15.771,16.6241621517776
"3499",2015,"Radford",1.31098326974736,"Big South","Mike Jones",1347,15.309,16.6199832697474
"3500",2014,"Hampton",1.70452238053173,"MEAC","Edward Joyner Jr",1214,14.913,16.6175223805317
"3501",2024,"Stetson",4.84615764142834,"A-Sun","Donnie Jones",1391,11.764,16.6101576414283
"3502",2025,"Sacred Heart",3.24736505621263,"MAAC","Anthony Latina",1357,13.361,16.6083650562126
"3503",2025,"Monmouth",4.57557385417539,"CAA","King Rice",1284,12.032,16.6075738541754
"3504",2018,"George Washington",0.72563960480822,"A-10","Maurice Joseph",1203,15.865,16.5906396048082
"3505",2021,"Green Bay",0.167285806007877,"Horizon","Will Ryan",1453,16.421,16.5882858060079
"3506",2025,"St. Peter's",4.36329596697472,"MAAC","Bashir Mason",1389,12.221,16.5842959669747
"3507",2012,"Idaho State",0.145976104569505,"Big Sky","Deane Martin",1226,16.432,16.5779761045695
"3508",2022,"Troy",5.51438618887479,"Sun Belt","Scott Cross",1407,11.059,16.5733861888748
"3509",2012,"Troy",5.80470963244534,"Sun Belt","Don Maestri",1407,10.767,16.5717096324453
"3510",2023,"Bryant",1.6627625805983,"AmEast","Jared Grasso",1136,14.899,16.5617625805983
"3511",2024,"Northern Colorado",1.33352513820572,"Big Sky","Steve Smiley",1294,15.22,16.5535251382057
"3512",2023,"Rice",1.7687822670458,"CUSA","Scott Pera",1349,14.782,16.5507822670458
"3513",2020,"George Washington",2.70348659706641,"A-10","Jamion Christian",1203,13.844,16.5474865970664
"3514",2012,"Texas Tech",3.0742236017545,"Big 12","Billy Gillispie",1403,13.465,16.5392236017545
"3515",2015,"Morehead State",2.12102919117323,"OVC","Sean Woods",1287,14.417,16.5380291911732
"3516",2017,"Long Beach State",7.06654044322237,"Big West","Dan Monson",1253,9.471,16.5375404432224
"3517",2023,"Southern Utah",2.64444258850905,"WAC","Todd Simon",1381,13.892,16.5364425885091
"3518",2020,"North Carolina A&T",0.294497843487899,"MEAC","Willie Jones",1299,16.239,16.5334978434879
"3519",2011,"Pepperdine",4.94841721922863,"WCC","Tom Asbury",1337,11.584,16.5324172192286
"3520",2018,"Western Carolina",8.2556607443055,"Southern","Larry Hunter",1441,8.276,16.5316607443055
"3521",2024,"Murray State",4.78246692279691,"MVC","Steve Prohm",1293,11.749,16.5314669227969
"3522",2024,"Norfolk State",4.41103897973875,"MEAC","Robert Jones",1313,12.117,16.5280389797388
"3523",2014,"Louisiana-Monroe",3.61984713181263,"Sun Belt","Keith Richard",1419,12.906,16.5258471318126
"3524",2025,"Providence",1.39217516421509,"Big East","Kim English",1344,15.132,16.5241751642151
"3525",2015,"UC-Irvine",1.87246824925816,"Big West","Russ Turner",1414,14.65,16.5224682492582
"3526",2019,"Utah Valley",1.60590214021047,"WAC","Mark Pope",1430,14.915,16.5209021402105
"3527",2014,"Rider",0.684479827917528,"MAAC","Kevin Baggett",1351,15.831,16.5154798279175
"3528",2017,"Indiana State",2.49463745651559,"MVC","Greg Lansing",1232,14.018,16.5126374565156
"3529",2022,"UMass",2.26247265670814,"A-10","Matt McCall",1269,14.249,16.5114726567081
"3530",2018,"Cal State Bakersfield",6.31951607260054,"WAC","Rod Barnes",1167,10.191,16.5105160726005
"3531",2017,"Morehead State",2.63969690499254,"OVC","Sean Woods",1287,13.867,16.5066969049925
"3532",2015,"Cal State Bakersfield",5.05549851698296,"WAC","Rod Barnes",1167,11.447,16.502498516983
"3533",2014,"Loyola (IL)",2.84786859824878,"MVC","Porter Moser",1260,13.654,16.5018685982488
"3534",2025,"Marshall",0.417368505967377,"Sun Belt","Cornelius Jackson",1267,16.084,16.5013685059674
"3535",2017,"LSU",6.13060751202495,"SEC","Johnny Jones",1261,10.369,16.4996075120249
"3536",2011,"Rutgers",1.83514111211884,"Big East","Mike Rice Jr",1353,14.663,16.4981411121188
"3537",2015,"James Madison",3.97368138288612,"CAA","Matt Brady",1241,12.524,16.4976813828861
"3538",2014,"Wagner",0.791025990339121,"NEC","Bashir Mason",1447,15.705,16.4960259903391
"3539",2018,"Southeast Missouri State",1.47760680032322,"OVC","Rick Ray",1369,15.015,16.4926068003232
"3540",2011,"Northeastern",1.60053391387807,"CAA","Bill Coen",1318,14.892,16.4925339138781
"3541",2021,"Troy",5.09546926971659,"Sun Belt","Scott Cross",1407,11.395,16.4904692697166
"3542",2015,"Sam Houston",2.04437841453957,"Southland","Jason Hooten",1358,14.439,16.4833784145396
"3543",2010,"Canisius",0.917396896053605,"MAAC","Tom Parrotta",1145,15.56,16.4773968960536
